session_id,user_id,session_start,session_end,total_actions,total_views,total_purchases,total_add_to_cart,unique_products,duration_seconds,conversion_rate,is_abandoned_cart,is_high_activity
sess_4765,701,2025-08-30 21:23:55.185418,2026-05-29 08:32:51.247953,4,2,1,1,4,23454536.062535,0.5,False,False
sess_4766,366,2025-10-25 21:02:59.214026,2026-06-05 02:37:36.178635,3,1,1,1,3,19200876.964609,1.0,False,False
sess_4767,874,2025-07-12 17:55:33.178635,2026-05-22 09:41:31.181409,3,2,1,0,3,27099958.002774,0.5,False,False
sess_4768,936,2025-07-16 09:52:32.226324,2026-01-29 07:53:14.222317,3,2,0,1,3,17013641.995993,0.0,True,False
sess_4769,537,2025-06-19 17:39:17.203543,2025-06-19 17:39:17.203543,1,0,1,0,1,0.0,0.0,False,False
sess_477,392,2025-08-31 09:21:29.199974,2026-06-05 00:11:19.235934,4,0,2,2,4,23986190.03596,0.0,False,False
sess_4771,806,2025-11-17 15:38:05.224321,2026-05-28 17:31:22.186925,3,0,0,3,3,16595596.962604,0.0,True,False
sess_4772,123,2025-07-12 20:42:58.228610,2026-03-16 05:22:28.226324,2,0,1,1,2,21285569.997714,0.0,False,False
sess_4773,381,2025-11-06 01:57:42.228610,2026-05-30 18:56:31.245946,3,1,1,1,3,17773129.017336,1.0,False,False
sess_4774,1039,2025-10-07 20:17:17.251960,2025-10-07 20:17:17.251960,1,0,0,1,1,0.0,0.0,True,False
sess_4775,832,2025-11-08 14:13:11.186925,2025-11-08 14:13:11.186925,1,1,0,0,1,0.0,0.0,False,False
sess_4776,744,2025-10-21 09:23:54.186925,2026-02-11 23:09:29.242937,2,0,2,0,2,9812735.056012,0.0,False,False
sess_4777,198,2025-09-26 21:29:39.186925,2026-05-20 01:09:56.228610,3,0,3,0,3,20317217.041685,0.0,False,False
sess_4778,708,2025-09-29 21:52:16.226324,2025-12-16 08:48:21.226324,2,0,1,1,2,6692165.0,0.0,False,False
sess_4780,586,2026-01-16 02:04:52.211509,2026-01-28 01:23:24.228610,2,1,0,1,2,1034312.017101,0.0,True,False
sess_4781,1035,2025-10-10 22:02:52.216529,2025-10-10 22:02:52.216529,1,0,0,1,1,0.0,0.0,True,False
sess_4782,95,2025-11-06 02:51:25.219548,2025-11-28 22:57:35.242937,2,0,2,0,2,1973170.023389,0.0,False,False
sess_4783,33,2025-08-25 14:34:44.197951,2026-02-15 19:08:57.212022,3,1,0,2,3,15050053.014071,0.0,True,False
sess_4784,650,2025-08-17 01:03:35.203543,2026-06-08 04:40:34.228610,4,3,0,1,4,25501019.025067,0.0,True,False
sess_4785,536,2025-07-22 12:42:33.226324,2026-03-11 12:39:24.228610,4,1,2,1,4,20044611.002286,2.0,False,False
sess_4786,1088,2025-07-17 02:15:23.235934,2026-03-27 01:54:04.249957,3,0,2,1,3,21857921.014023,0.0,False,False
sess_4787,210,2025-12-22 19:20:39.219548,2026-03-27 17:58:26.212022,3,1,1,1,3,8203066.992474,1.0,False,False
sess_4788,251,2025-07-14 06:42:02.209185,2026-02-26 10:56:16.228610,3,0,2,1,3,19628054.019425,0.0,False,False
sess_4789,321,2025-09-06 14:04:42.251960,2025-11-21 20:29:30.186925,2,0,1,1,2,6589487.934965,0.0,False,False
sess_479,1002,2026-05-02 10:09:36.228610,2026-06-02 10:27:39.214026,2,0,1,1,2,2679482.985416,0.0,False,False
sess_4790,134,2025-11-29 07:56:52.214026,2026-03-18 02:48:15.214026,2,1,1,0,2,9399083.0,1.0,False,False
sess_4791,152,2025-12-01 13:30:40.186925,2025-12-01 13:30:40.186925,1,0,0,1,1,0.0,0.0,True,False
sess_4792,881,2026-05-07 10:09:52.214026,2026-05-07 10:09:52.214026,1,1,0,0,1,0.0,0.0,False,False
sess_4796,264,2025-10-03 07:14:11.186925,2025-10-03 07:14:11.186925,1,0,0,1,1,0.0,0.0,True,False
sess_4797,695,2026-03-13 18:38:30.249957,2026-05-18 06:45:58.237113,2,2,0,0,2,5659647.987156,0.0,False,False
sess_4798,1074,2025-08-23 23:31:08.219548,2026-03-08 21:52:41.186925,2,1,0,1,2,17014892.967377,0.0,True,False
sess_4799,343,2025-07-02 01:22:13.216529,2025-07-02 01:22:13.216529,1,0,0,1,1,0.0,0.0,True,False
sess_480,400,2025-06-12 00:29:11.203543,2026-06-02 00:30:22.197951,4,1,2,1,4,30672070.994408,2.0,False,False
sess_4800,930,2025-10-06 06:16:14.245946,2026-05-13 20:33:23.214026,3,2,1,0,3,18973028.96808,0.5,False,False
sess_4801,199,2025-07-16 15:19:51.245946,2025-11-16 15:42:57.219548,2,2,0,0,2,10628585.973602,0.0,False,False
sess_4802,357,2025-09-01 17:20:27.237113,2025-12-31 11:08:36.243940,2,0,0,2,2,10432089.006827,0.0,True,False
sess_4803,845,2025-06-30 17:48:54.216529,2026-02-23 00:42:52.247953,2,2,0,0,2,20501638.031424,0.0,False,False
sess_4804,35,2026-05-05 23:25:03.203543,2026-05-05 23:25:03.203543,1,0,0,1,1,0.0,0.0,True,False
sess_4805,961,2025-09-19 09:30:04.212022,2026-05-15 04:12:13.214026,3,2,0,1,3,20544129.002004,0.0,True,False
sess_4806,1006,2025-07-07 09:06:19.228610,2026-01-06 08:45:32.183414,3,3,0,0,3,15809952.954804,0.0,False,False
sess_4807,612,2026-02-11 22:27:36.238931,2026-02-11 22:27:36.238931,1,1,0,0,1,0.0,0.0,False,False
sess_4809,796,2026-04-21 14:31:00.209185,2026-04-21 14:31:00.209185,1,0,1,0,1,0.0,0.0,False,False
sess_481,535,2026-01-13 03:47:14.238931,2026-05-23 09:51:47.228610,2,0,1,1,2,11253872.989679,0.0,False,False
sess_4810,157,2025-07-21 18:52:36.249957,2025-11-17 01:56:10.237113,2,0,2,0,2,10220613.987156,0.0,False,False
sess_4812,513,2026-04-17 14:27:51.202536,2026-04-17 14:27:51.202536,1,1,0,0,1,0.0,0.0,False,False
sess_4813,346,2025-08-30 20:42:34.235934,2025-11-23 04:10:27.183414,4,2,1,1,4,7284472.94748,0.5,False,False
sess_4814,265,2026-02-19 22:28:28.228610,2026-02-19 22:28:28.228610,1,1,0,0,1,0.0,0.0,False,False
sess_4815,459,2026-02-01 07:28:44.251960,2026-04-06 12:34:46.212022,2,0,1,1,2,5547961.960062,0.0,False,False
sess_4816,10,2025-06-18 23:47:54.228610,2026-01-23 08:12:09.228610,4,2,1,1,4,18865455.0,0.5,False,False
sess_4817,105,2025-06-22 19:59:36.238931,2026-05-31 07:05:52.226324,5,1,4,0,5,29588775.987393,4.0,False,False
sess_4818,62,2026-04-24 06:13:43.178635,2026-04-24 06:13:43.178635,1,1,0,0,1,0.0,0.0,False,False
sess_4819,24,2025-06-20 22:42:41.242937,2026-02-27 05:50:02.186925,4,2,0,2,4,21712040.943988,0.0,True,False
sess_482,688,2025-06-23 16:14:03.240934,2025-11-12 16:51:57.237113,2,2,0,0,2,12271073.996179,0.0,False,False
sess_4820,752,2026-05-08 03:14:47.226324,2026-05-08 03:14:47.226324,1,0,1,0,1,0.0,0.0,False,False
sess_4821,57,2025-09-28 00:46:40.226324,2026-05-08 13:57:45.186925,3,0,0,3,3,19228264.960601,0.0,True,False
sess_4823,369,2026-05-05 12:08:18.212022,2026-05-05 12:08:18.212022,1,0,1,0,1,0.0,0.0,False,False
sess_4826,944,2025-07-09 12:25:06.222317,2025-09-14 08:46:09.247953,2,0,1,1,2,5775663.025636,0.0,False,False
sess_4827,152,2026-06-10 23:49:55.242937,2026-06-10 23:49:55.242937,1,0,1,0,1,0.0,0.0,False,False
sess_4828,803,2025-09-12 14:16:52.238931,2026-04-23 03:16:41.238931,3,2,0,1,3,19227589.0,0.0,True,False
sess_4829,76,2025-12-19 16:45:30.218542,2025-12-19 16:45:30.218542,1,1,0,0,1,0.0,0.0,False,False
sess_483,95,2025-07-26 18:11:24.199974,2025-11-04 02:00:23.216529,3,1,1,1,3,8668139.016555,1.0,False,False
sess_4830,141,2025-11-24 09:36:23.222317,2025-11-24 09:36:23.222317,1,0,0,1,1,0.0,0.0,True,False
sess_4831,200,2025-09-10 17:24:31.222317,2026-06-06 23:45:39.228610,2,2,0,0,2,23264468.006293,0.0,False,False
sess_4832,551,2025-11-17 03:40:18.212022,2025-11-17 03:40:18.212022,1,0,1,0,1,0.0,0.0,False,False
sess_4833,1086,2025-07-29 21:59:39.228610,2026-01-27 10:28:08.228610,3,1,0,2,3,15683309.0,0.0,True,False
sess_4834,42,2025-06-13 02:25:40.226324,2025-11-12 07:56:24.240934,4,1,1,2,4,13152644.01461,1.0,False,False
sess_4835,923,2025-06-24 18:19:41.178635,2026-04-06 05:41:24.247953,4,1,2,1,4,24664903.069318,2.0,False,False
sess_4836,426,2025-11-04 23:07:01.186925,2025-11-25 15:32:49.186925,2,0,2,0,2,1787148.0,0.0,False,False
sess_4838,803,2025-06-15 08:41:57.186925,2026-06-11 06:33:54.214026,3,2,1,0,3,31182717.027101,0.5,False,False
sess_484,803,2025-07-03 03:35:09.245946,2026-04-26 20:32:10.186925,5,1,1,3,5,25721820.940979,1.0,False,False
sess_4840,209,2025-07-09 12:11:25.185418,2025-12-29 18:33:58.186925,4,2,2,0,4,14970153.001507,1.0,False,False
sess_4841,828,2025-08-04 01:05:22.183414,2025-08-04 01:05:22.183414,1,0,0,1,1,0.0,0.0,True,False
sess_4842,541,2025-06-30 18:32:55.183414,2026-06-07 18:43:07.212022,2,1,0,1,2,29549412.028608,0.0,True,False
sess_4843,820,2025-06-23 12:14:37.207677,2025-09-20 03:20:00.253968,3,1,0,2,2,7657523.046291,0.0,True,False
sess_4844,576,2025-08-18 10:10:39.249957,2025-08-18 10:10:39.249957,1,0,0,1,1,0.0,0.0,True,False
sess_4845,552,2025-07-14 09:40:17.199974,2026-01-03 13:25:00.224321,3,0,2,1,3,14960683.024347,0.0,False,False
sess_4846,446,2025-07-14 10:56:21.185418,2026-04-11 13:34:46.186925,3,0,1,2,3,23423905.001507,0.0,False,False
sess_4847,825,2025-06-14 15:41:33.226324,2026-06-03 06:04:14.181409,2,0,2,0,2,30550960.955085,0.0,False,False
sess_4848,360,2026-05-22 12:54:17.249957,2026-05-22 12:54:17.249957,1,1,0,0,1,0.0,0.0,False,False
sess_4849,928,2026-02-26 09:21:12.181409,2026-03-05 02:21:55.186925,2,1,1,0,2,579643.005516,1.0,False,False
sess_485,241,2025-07-13 09:49:30.216529,2025-10-25 08:00:18.247953,3,1,1,1,3,8979048.031424,1.0,False,False
sess_4850,833,2025-07-29 10:55:28.228610,2026-02-21 09:05:23.181409,4,1,0,3,4,17878194.952799,0.0,True,False
sess_4851,418,2025-09-06 04:23:16.203543,2025-09-06 04:23:16.203543,1,0,1,0,1,0.0,0.0,False,False
sess_4852,155,2025-09-04 22:09:54.212022,2025-12-16 23:54:39.228610,3,1,2,0,3,8905485.016588,2.0,False,False
sess_4854,229,2025-07-20 15:21:45.228610,2026-03-31 23:42:23.212022,4,1,1,2,4,21975637.983412,1.0,False,False
sess_4855,1062,2025-06-30 03:52:37.186925,2025-06-30 03:52:37.186925,1,1,0,0,1,0.0,0.0,False,False
sess_4857,1073,2025-09-22 19:19:05.214026,2025-09-22 19:19:05.214026,1,0,0,1,1,0.0,0.0,True,False
sess_4858,235,2025-11-22 10:45:02.212022,2025-11-22 10:45:02.212022,1,0,1,0,1,0.0,0.0,False,False
sess_4859,318,2026-01-14 05:20:02.186925,2026-05-24 21:46:56.242937,2,0,1,1,2,11291214.056012,0.0,False,False
sess_486,295,2025-09-03 00:11:00.227826,2026-02-13 16:34:39.251960,2,0,1,1,2,14142219.024134,0.0,False,False
sess_4860,1095,2025-09-16 05:52:05.185418,2025-09-22 14:17:23.228610,2,0,2,0,2,548718.043192,0.0,False,False
sess_4861,602,2025-11-09 01:22:07.218542,2026-05-14 20:04:44.195433,3,2,0,1,3,16137756.976891,0.0,True,False
sess_4862,961,2025-08-07 06:04:51.212022,2025-11-14 14:06:41.228610,2,1,1,0,2,8582510.016588,1.0,False,False
sess_4864,963,2025-10-12 03:54:02.228610,2025-10-12 03:54:02.228610,1,1,0,0,1,0.0,0.0,False,False
sess_4866,697,2026-05-03 03:02:48.216529,2026-05-03 03:02:48.216529,1,0,1,0,1,0.0,0.0,False,False
sess_4867,1031,2025-10-23 19:25:21.218542,2026-04-01 01:53:19.228610,3,1,1,1,3,13760878.010068,1.0,False,False
sess_4868,330,2026-01-17 09:28:20.238931,2026-01-17 09:28:20.238931,1,1,0,0,1,0.0,0.0,False,False
sess_4869,200,2025-07-04 21:22:50.218542,2025-12-11 19:12:14.228610,3,0,0,3,3,13816164.010068,0.0,True,False
sess_4870,54,2026-03-19 17:52:48.212022,2026-03-19 17:52:48.212022,1,1,0,0,1,0.0,0.0,False,False
sess_4871,150,2025-08-21 16:21:46.185418,2025-08-21 16:21:46.185418,1,1,0,0,1,0.0,0.0,False,False
sess_4872,71,2025-09-07 07:37:20.224321,2026-04-28 20:47:06.214026,3,2,0,1,3,20178585.989705,0.0,True,False
sess_4876,946,2025-08-14 01:23:06.228610,2026-01-30 22:06:42.228610,2,1,0,1,2,14676216.0,0.0,True,False
sess_4877,834,2026-04-18 00:38:06.228610,2026-04-18 00:38:06.228610,1,0,0,1,1,0.0,0.0,True,False
sess_4878,599,2025-07-23 03:45:14.212022,2026-01-07 04:45:29.226324,4,0,1,3,4,14518815.014302,0.0,False,False
sess_4879,485,2025-07-25 12:37:04.183414,2026-05-23 10:13:15.247953,7,1,2,4,7,26084171.064539,2.0,False,False
sess_488,421,2025-08-15 09:17:59.222317,2026-01-06 20:09:05.224321,2,0,2,0,2,12480666.002004,0.0,False,False
sess_4880,229,2025-08-14 01:40:53.186925,2025-10-11 08:50:54.226324,2,0,2,0,2,5037001.039399,0.0,False,False
sess_4881,352,2025-09-02 11:32:59.228610,2026-05-26 17:09:44.226324,4,0,1,3,4,23002604.997714,0.0,False,False
sess_4882,356,2025-09-15 12:44:40.209185,2025-10-21 19:05:27.237113,2,1,1,0,2,3133247.027928,1.0,False,False
sess_4884,53,2025-09-29 19:57:10.238931,2026-05-20 07:09:22.224321,4,3,1,0,4,20085131.98539,0.3333333333333333,False,False
sess_4885,678,2026-02-04 10:23:58.219548,2026-04-01 21:37:22.245946,2,0,1,1,2,4878804.026398,0.0,False,False
sess_4887,547,2025-06-18 16:13:34.209185,2026-01-10 13:58:02.247953,6,0,3,3,6,17790268.038768,0.0,False,False
sess_4888,361,2025-09-18 18:04:14.249957,2025-09-18 18:04:14.249957,1,1,0,0,1,0.0,0.0,False,False
sess_4889,465,2026-02-28 23:33:50.242937,2026-05-28 22:08:59.242937,2,0,2,0,2,7684509.0,0.0,False,False
sess_489,40,2025-07-27 11:20:38.186925,2026-05-24 07:20:20.249957,4,2,2,0,4,25991982.063032,1.0,False,False
sess_4890,363,2025-06-25 00:06:19.247953,2025-06-25 00:06:19.247953,1,0,0,1,1,0.0,0.0,True,False
sess_4891,28,2025-09-07 11:07:13.240934,2026-01-12 09:23:02.212022,4,1,0,3,4,10966548.971088,0.0,True,False
sess_4892,672,2025-12-09 22:12:42.212022,2026-05-11 10:16:24.228610,2,0,0,2,2,13176222.016588,0.0,True,False
sess_4893,980,2025-08-12 12:20:37.228610,2026-04-01 23:58:24.237113,4,1,1,2,4,20086667.008503,1.0,False,False
sess_4894,1076,2025-07-26 17:35:58.228610,2025-10-09 08:05:16.186925,3,2,1,0,3,6445757.958315,0.5,False,False
sess_4895,197,2025-08-27 17:31:00.245946,2026-03-07 17:43:51.238931,3,1,1,1,3,16589570.992985,1.0,False,False
sess_4896,356,2025-09-30 03:33:48.216529,2026-04-20 16:08:57.216529,2,0,1,1,2,17498109.0,0.0,False,False
sess_4897,859,2025-10-22 13:57:07.218542,2025-10-22 13:57:07.218542,1,0,0,1,1,0.0,0.0,True,False
sess_4898,758,2025-08-27 00:15:28.186925,2026-03-22 15:50:05.186925,4,0,2,2,4,17940877.0,0.0,False,False
sess_4899,369,2025-07-02 02:45:46.242937,2026-04-24 00:08:28.240934,8,0,4,4,8,25564961.997997,0.0,False,False
sess_49,740,2026-05-12 22:38:33.183414,2026-05-12 22:38:33.183414,1,0,0,1,1,0.0,0.0,True,False
sess_490,194,2025-06-23 15:03:27.219548,2026-06-04 00:06:48.186925,3,2,1,0,3,29840600.967377,0.5,False,False
sess_4900,225,2025-10-25 00:46:51.222317,2025-10-25 00:46:51.222317,1,1,0,0,1,0.0,0.0,False,False
sess_4901,674,2025-10-31 18:12:36.209185,2026-01-28 09:40:52.238931,2,1,0,1,2,7658896.029746,0.0,True,False
sess_4902,473,2025-06-15 15:17:23.178635,2026-06-01 09:34:36.212022,2,1,0,1,2,30305833.033387,0.0,True,False
sess_4903,815,2026-03-20 07:39:09.214026,2026-05-09 21:51:23.186925,2,1,0,1,2,4371133.972899,0.0,True,False
sess_4904,1000,2025-12-19 01:43:48.186925,2025-12-19 01:43:48.186925,1,1,0,0,1,0.0,0.0,False,False
sess_4905,853,2025-09-22 05:48:38.224321,2026-01-11 16:45:51.186925,2,1,0,1,2,9629832.962604,0.0,True,False
sess_4906,428,2025-08-01 11:20:22.247953,2025-09-15 04:45:42.183414,2,1,1,0,2,3864319.935461,1.0,False,False
sess_4907,390,2025-09-27 10:48:47.178635,2025-09-27 10:48:47.178635,1,0,1,0,1,0.0,0.0,False,False
sess_4908,678,2025-08-08 17:50:15.240934,2026-04-03 06:18:57.214026,3,0,1,2,3,20521721.973092,0.0,False,False
sess_4909,448,2026-03-09 19:10:33.226324,2026-03-09 19:10:33.226324,1,0,0,1,1,0.0,0.0,True,False
sess_491,243,2025-08-30 16:36:01.222317,2025-08-30 16:36:01.222317,1,0,1,0,1,0.0,0.0,False,False
sess_4910,597,2025-09-23 17:41:50.214026,2026-06-03 11:16:17.237113,2,1,0,1,2,21836067.023087,0.0,True,False
sess_4911,268,2025-12-08 13:20:55.186925,2026-06-07 22:43:39.242937,2,2,0,0,2,15672164.056012,0.0,False,False
sess_4912,772,2025-11-24 05:30:00.186925,2025-11-24 05:30:00.186925,1,0,1,0,1,0.0,0.0,False,False
sess_4913,1004,2025-09-04 14:29:27.228610,2026-03-31 04:45:03.247953,4,1,1,2,4,17936136.019343,1.0,False,False
sess_4914,507,2025-06-18 09:05:57.219548,2025-09-11 14:36:52.240934,2,0,0,2,2,7363855.021386,0.0,True,False
sess_4915,334,2025-06-11 21:25:25.186925,2026-04-24 15:42:45.181409,3,1,1,1,3,27368239.994484,1.0,False,False
sess_4917,977,2025-12-16 06:59:38.186925,2026-02-04 22:05:54.226324,2,0,0,2,2,4374376.039399,0.0,True,False
sess_4918,534,2026-04-15 15:57:46.181409,2026-04-15 15:57:46.181409,1,1,0,0,1,0.0,0.0,False,False
sess_4919,571,2025-08-08 10:39:34.228610,2026-05-31 12:34:02.186925,3,0,2,1,3,25581267.958315,0.0,False,False
sess_492,825,2025-08-15 08:54:33.226324,2026-03-04 05:44:46.224321,4,1,1,2,4,17355012.997997,1.0,False,False
sess_4920,356,2025-11-25 12:56:26.183414,2026-02-05 19:21:24.186925,2,1,0,1,2,6243898.003511,0.0,True,False
sess_4922,864,2025-08-20 10:47:32.186925,2026-02-17 07:50:44.218542,2,1,0,1,2,15627792.031617,0.0,True,False
sess_4923,506,2025-07-15 21:46:54.207677,2026-05-02 00:40:10.251960,3,1,2,0,3,25066396.044283,2.0,False,False
sess_4926,1057,2025-09-15 14:33:33.207677,2026-04-10 11:01:36.253968,4,2,2,0,4,17872083.046291,1.0,False,False
sess_4927,690,2025-10-17 02:32:10.222317,2025-10-17 02:32:10.222317,1,0,1,0,1,0.0,0.0,False,False
sess_4928,978,2025-12-14 03:34:14.226324,2026-03-08 16:21:18.238931,2,0,1,1,2,7303624.012607,0.0,False,False
sess_4929,705,2025-07-10 00:17:40.228610,2026-05-03 23:41:41.224321,4,0,3,1,4,25745040.995711,0.0,False,False
sess_493,822,2025-07-17 03:27:47.251960,2026-02-10 05:57:08.186925,2,2,0,0,2,17980160.934965,0.0,False,False
sess_4930,450,2025-08-23 19:45:56.228610,2026-03-23 00:10:12.186925,3,1,1,1,3,18246255.958315,1.0,False,False
sess_4931,313,2025-09-08 09:05:57.235934,2025-09-08 09:05:57.235934,1,0,0,1,1,0.0,0.0,True,False
sess_4932,371,2026-05-24 13:37:31.186925,2026-05-24 13:37:31.186925,1,0,0,1,1,0.0,0.0,True,False
sess_4933,1066,2025-08-13 19:58:19.228610,2025-11-21 22:57:27.238931,2,0,1,1,2,8650748.010321,0.0,False,False
sess_4934,211,2025-08-03 18:40:46.186925,2025-12-20 20:45:11.186925,3,2,0,1,3,12017065.0,0.0,True,False
sess_4935,99,2025-12-26 04:30:02.212022,2026-04-12 16:30:50.214026,4,2,1,1,4,9288048.002004,0.5,False,False
sess_4936,504,2025-07-04 22:28:52.222317,2026-05-30 00:40:15.228610,4,0,3,1,4,28433483.006293,0.0,False,False
sess_4937,1070,2025-07-28 10:30:50.178635,2026-03-14 09:57:49.240934,3,2,0,1,3,19783619.062299,0.0,True,False
sess_4938,900,2026-01-17 07:20:34.228610,2026-01-17 07:20:34.228610,1,0,0,1,1,0.0,0.0,True,False
sess_4939,944,2026-01-29 18:47:18.209185,2026-01-29 18:47:18.209185,1,0,0,1,1,0.0,0.0,True,False
sess_494,933,2025-06-16 14:48:12.178635,2026-05-15 16:00:41.216529,4,3,0,1,4,28775549.037894,0.0,True,False
sess_4940,221,2025-10-03 05:19:45.186925,2026-05-10 14:59:57.214026,3,1,0,2,3,18956412.027101,0.0,True,False
sess_4941,539,2025-08-04 01:19:59.212022,2025-08-14 19:47:14.224321,2,0,0,2,2,930435.012299,0.0,True,False
sess_4942,789,2025-06-28 11:48:23.209185,2026-03-22 21:58:09.186925,5,2,2,1,5,23105385.97774,1.0,False,False
sess_4943,839,2026-01-30 17:47:43.237113,2026-04-13 22:11:17.251960,4,0,2,2,4,6323014.014847,0.0,False,False
sess_4944,812,2026-02-28 16:07:47.226324,2026-03-06 15:23:17.227826,2,0,1,1,2,515730.001502,0.0,False,False
sess_4945,1096,2025-12-11 03:14:39.181409,2026-01-02 06:46:33.249957,2,0,2,0,2,1913514.068548,0.0,False,False
sess_4946,219,2026-03-16 14:27:23.249957,2026-03-16 14:27:23.249957,1,0,1,0,1,0.0,0.0,False,False
sess_4947,702,2025-07-05 04:01:22.228610,2026-05-08 21:07:28.186925,6,3,1,2,6,26586365.958315,0.3333333333333333,False,False
sess_4948,430,2025-10-28 14:35:11.228610,2026-01-27 02:11:50.222317,2,1,1,0,2,7817798.993707,1.0,False,False
sess_495,579,2025-12-07 23:31:35.181409,2026-03-27 14:44:01.212022,3,1,1,1,3,9472346.030613,1.0,False,False
sess_4950,644,2026-04-04 08:20:56.235934,2026-04-04 08:20:56.235934,1,1,0,0,1,0.0,0.0,False,False
sess_4951,714,2025-10-08 16:17:01.197951,2026-05-03 18:18:09.186925,3,0,1,2,3,17892067.988974,0.0,False,False
sess_4953,1021,2025-07-26 01:42:41.222317,2025-07-26 01:42:41.222317,1,1,0,0,1,0.0,0.0,False,False
sess_4954,467,2026-04-29 09:06:13.214026,2026-04-29 09:06:13.214026,1,1,0,0,1,0.0,0.0,False,False
sess_4955,209,2025-09-07 10:04:04.199974,2025-09-07 10:04:04.199974,1,1,0,0,1,0.0,0.0,False,False
sess_4956,599,2025-07-21 23:33:01.209185,2025-11-03 20:26:11.228610,3,2,0,1,3,9060790.019425,0.0,True,False
sess_4959,199,2025-11-29 21:01:42.242937,2025-11-29 21:01:42.242937,1,1,0,0,1,0.0,0.0,False,False
sess_496,883,2025-11-12 05:01:14.214026,2026-02-01 20:10:29.212022,2,1,0,1,2,7052954.997996,0.0,True,False
sess_4960,1037,2025-09-20 06:53:39.186925,2026-02-13 15:53:50.240934,2,2,0,0,2,12646811.054009,0.0,False,False
sess_4961,582,2025-07-14 22:18:17.183414,2025-10-29 12:36:45.240934,2,0,1,1,2,9209908.05752,0.0,False,False
sess_4963,182,2025-12-07 21:17:26.195433,2026-02-12 08:54:08.238931,3,2,1,0,3,5744202.043498,0.5,False,False
sess_4964,150,2025-07-04 15:13:16.235934,2026-04-27 06:50:41.228610,2,2,0,0,2,25630644.992676,0.0,False,False
sess_4966,371,2026-04-03 10:55:18.186925,2026-04-03 10:55:18.186925,1,0,1,0,1,0.0,0.0,False,False
sess_4967,628,2025-07-21 05:57:06.183414,2026-04-16 17:01:52.216529,4,1,1,2,4,23281486.033115,1.0,False,False
sess_4968,434,2025-09-08 14:36:05.226324,2026-05-25 23:59:47.226324,2,0,2,0,2,22411422.0,0.0,False,False
sess_497,562,2025-11-20 05:13:27.224321,2025-11-20 05:13:27.224321,1,0,0,1,1,0.0,0.0,True,False
sess_4970,136,2025-07-15 22:24:39.219548,2026-04-28 06:47:04.186925,4,1,0,3,4,24740544.967377,0.0,True,False
sess_4971,594,2025-09-18 02:11:59.242937,2026-01-17 16:36:07.237113,3,1,0,2,3,10506247.994176,0.0,True,False
sess_4972,573,2025-11-26 19:33:51.216529,2026-04-26 12:53:08.211509,3,2,0,1,3,13022356.99498,0.0,True,False
sess_4973,963,2026-04-16 02:19:24.228610,2026-04-16 02:19:24.228610,1,0,1,0,1,0.0,0.0,False,False
sess_4974,34,2025-07-24 09:44:07.251960,2026-05-18 05:44:09.209185,3,1,0,2,3,25732801.957225,0.0,True,False
sess_4975,488,2025-06-27 23:01:23.197951,2026-05-05 07:36:40.186925,2,0,1,1,2,26901316.988974,0.0,False,False
sess_4976,238,2026-02-12 20:01:10.209185,2026-02-12 20:01:10.209185,1,0,1,0,1,0.0,0.0,False,False
sess_4977,859,2026-04-27 14:30:57.186925,2026-04-27 14:30:57.186925,1,0,0,1,1,0.0,0.0,True,False
sess_4979,374,2025-06-29 14:48:42.183414,2026-02-16 07:05:01.209185,3,2,1,0,3,20016979.025771,0.5,False,False
sess_498,222,2025-08-12 15:59:49.228610,2025-12-27 05:47:04.214026,2,1,1,0,2,11800034.985416,1.0,False,False
sess_4980,825,2026-03-16 13:36:06.212022,2026-03-18 01:38:43.247953,2,1,1,0,2,129757.035931,1.0,False,False
sess_4981,408,2025-11-09 05:31:56.186925,2026-05-30 06:26:54.178635,4,1,2,1,4,17456097.99171,2.0,False,False
sess_4982,296,2025-06-16 10:34:44.245946,2026-02-28 01:09:52.214026,2,1,1,0,2,22170907.96808,1.0,False,False
sess_4983,203,2025-10-24 11:04:06.183414,2025-11-20 11:47:59.228610,2,0,2,0,2,2335433.045196,0.0,False,False
sess_4984,485,2025-07-08 02:22:52.238931,2026-05-23 16:43:18.186925,3,2,0,1,3,27613225.947994,0.0,True,False
sess_4985,1044,2026-05-21 05:37:45.186925,2026-05-21 05:37:45.186925,1,1,0,0,1,0.0,0.0,False,False
sess_4986,618,2026-02-23 08:04:15.238931,2026-02-23 08:04:15.238931,1,0,0,1,1,0.0,0.0,True,False
sess_4987,127,2025-07-29 07:23:45.228610,2026-02-13 21:02:32.240934,3,1,1,1,3,17242727.012324,1.0,False,False
sess_4989,154,2025-09-19 13:11:27.249957,2025-09-19 13:11:27.249957,1,0,0,1,1,0.0,0.0,True,False
sess_499,186,2026-03-12 04:28:07.186925,2026-03-12 04:28:07.186925,1,0,1,0,1,0.0,0.0,False,False
sess_4991,1098,2026-03-27 11:59:34.199974,2026-03-27 11:59:34.199974,1,0,1,0,1,0.0,0.0,False,False
sess_4992,544,2025-10-05 11:00:36.185418,2026-04-09 02:44:23.216529,3,0,1,2,3,16040627.031111,0.0,False,False
sess_4994,224,2025-08-06 09:08:59.186925,2025-08-06 09:08:59.186925,1,0,1,0,1,0.0,0.0,False,False
sess_4995,916,2025-06-22 07:14:42.224321,2026-05-09 19:26:55.212022,4,0,1,3,4,27778332.987701,0.0,False,False
