log_id,user_id,product_id,session_id,action,timestamp,is_valid_action
1809,942,1019,sess_418,add_to_cart,2025-10-01 19:01:39.186925,True
5674,559,1006,sess_418,view,2026-04-03 10:12:14.212022,True
6463,854,795,sess_4181,purchase,2025-07-02 04:46:48.214026,True
7057,702,1045,sess_4181,purchase,2025-07-23 07:52:28.218542,True
13163,408,498,sess_4181,add_to_cart,2025-09-03 23:19:17.245946,True
10617,475,1053,sess_4181,add_to_cart,2025-11-30 06:27:51.228610,True
9356,393,1070,sess_4181,purchase,2026-01-10 14:38:57.228610,True
6865,992,1085,sess_4182,view,2025-11-19 18:26:43.216529,True
2575,579,810,sess_4182,view,2026-06-02 09:07:46.186925,True
14899,856,428,sess_4183,view,2025-07-17 20:08:23.253968,True
11198,212,585,sess_4183,view,2026-01-31 06:32:03.237113,True
6666,1095,41,sess_4183,purchase,2026-04-14 16:07:55.216529,True
662,814,327,sess_4183,purchase,2026-04-30 07:43:58.181409,True
3948,863,347,sess_4184,add_to_cart,2025-06-25 07:03:47.197951,True
6426,957,688,sess_4185,add_to_cart,2026-02-14 17:45:12.214026,True
5592,739,168,sess_4185,add_to_cart,2026-04-10 13:37:56.212022,True
8585,352,497,sess_4185,view,2026-04-28 18:51:38.224321,True
14068,945,281,sess_4186,view,2025-06-30 16:59:10.249957,True
14648,9,982,sess_4186,add_to_cart,2025-08-16 05:34:57.251960,True
5941,978,1097,sess_4186,add_to_cart,2025-11-17 10:49:59.214026,True
614,471,742,sess_4186,purchase,2026-05-17 03:32:19.181409,True
1372,51,729,sess_4187,purchase,2025-09-01 10:35:06.183414,True
695,586,267,sess_4189,purchase,2026-01-15 22:16:13.181409,True
2969,162,704,sess_419,purchase,2025-06-23 10:05:31.186925,True
11580,498,18,sess_419,add_to_cart,2025-10-09 02:34:11.237113,True
8953,808,161,sess_419,view,2026-02-20 20:39:40.226324,True
5570,219,314,sess_419,purchase,2026-03-21 17:19:58.212022,True
5822,821,1048,sess_419,purchase,2026-05-19 06:27:27.212022,True
1576,170,430,sess_419,add_to_cart,2026-05-22 09:52:55.185418,True
10001,540,117,sess_419,purchase,2026-05-29 12:11:23.228610,True
13179,80,280,sess_419,purchase,2026-06-07 16:54:18.245946,True
7315,151,380,sess_4190,add_to_cart,2025-08-09 09:02:08.219548,True
5291,917,979,sess_4191,add_to_cart,2026-01-27 11:29:09.211509,True
9183,984,780,sess_4191,view,2026-02-04 12:09:54.228610,True
10103,773,893,sess_4192,purchase,2025-11-20 05:19:42.228610,True
6388,62,194,sess_4193,add_to_cart,2025-08-01 12:28:16.214026,True
238,1094,336,sess_4193,view,2026-02-28 22:03:00.178635,True
6993,115,199,sess_4194,add_to_cart,2026-06-08 12:56:04.216529,True
10342,1076,171,sess_4195,view,2025-07-04 22:56:08.228610,True
12308,593,564,sess_4195,view,2025-08-02 23:11:33.240934,True
5245,676,257,sess_4195,view,2025-09-11 10:22:14.211204,True
1988,542,760,sess_4196,purchase,2025-11-16 09:59:11.186925,True
12535,963,339,sess_4196,purchase,2026-04-14 16:35:19.240934,True
13181,196,813,sess_4196,view,2026-04-30 06:09:23.245946,True
1036,24,951,sess_4197,add_to_cart,2025-12-04 14:00:48.183414,True
1488,962,250,sess_4198,view,2025-09-01 00:51:03.185418,True
9659,696,216,sess_4198,view,2026-01-01 00:48:54.228610,True
1567,461,927,sess_4198,add_to_cart,2026-01-01 06:00:20.185418,True
2667,115,606,sess_4199,purchase,2025-07-09 19:06:12.186925,True
11951,1040,691,sess_4199,add_to_cart,2026-02-01 08:24:10.238931,True
8508,176,535,sess_4199,purchase,2026-05-01 22:21:33.224321,True
313,109,470,sess_42,purchase,2025-10-03 15:55:05.178635,True
1992,870,217,sess_420,view,2025-10-16 06:28:37.186925,True
12518,960,695,sess_420,purchase,2025-12-04 14:20:36.240934,True
7225,674,648,sess_4200,view,2025-08-18 21:23:07.219548,True
7570,623,51,sess_4201,view,2025-09-30 13:40:39.219548,True
6889,516,57,sess_4201,add_to_cart,2026-06-02 05:18:13.216529,True
3538,870,1083,sess_4202,view,2025-08-19 17:44:35.186925,True
3371,50,310,sess_4202,view,2025-09-04 15:48:21.186925,True
7957,830,590,sess_4202,purchase,2025-09-15 23:39:22.222317,True
13904,25,460,sess_4203,view,2026-03-30 19:23:47.247953,True
14978,389,625,sess_4204,view,2026-03-06 07:14:47.253968,True
4851,607,67,sess_4205,add_to_cart,2025-08-18 05:21:21.209185,True
632,134,388,sess_4205,purchase,2025-08-21 23:23:52.181409,True
4996,778,899,sess_4205,purchase,2026-03-30 20:50:56.209185,True
11135,33,511,sess_4205,purchase,2026-04-04 13:18:29.235934,True
13640,333,265,sess_4206,view,2025-10-20 06:22:53.247953,True
5474,654,1025,sess_4206,purchase,2026-05-08 09:56:14.212022,True
10300,1062,24,sess_4206,add_to_cart,2026-05-24 11:22:07.228610,True
2624,514,694,sess_4208,view,2026-03-15 17:50:52.186925,True
9535,668,196,sess_4208,view,2026-05-16 10:02:30.228610,True
11708,620,319,sess_4210,add_to_cart,2025-08-14 21:16:54.238931,True
6618,794,578,sess_4210,purchase,2025-10-29 03:20:33.216529,True
3811,336,673,sess_4211,purchase,2025-11-30 03:54:58.195433,True
4192,690,1088,sess_4212,purchase,2025-10-14 12:37:51.199974,True
3396,976,811,sess_4212,view,2026-02-28 15:09:14.186925,True
479,34,777,sess_4213,add_to_cart,2025-09-25 18:07:19.181409,True
3771,300,999,sess_4214,add_to_cart,2025-09-20 22:09:36.195433,True
928,979,1044,sess_4214,purchase,2026-06-03 13:26:37.181409,True
14735,142,399,sess_4215,add_to_cart,2025-06-25 21:12:20.251960,True
12716,735,337,sess_4215,view,2025-10-19 08:09:17.242937,True
800,632,636,sess_4215,add_to_cart,2026-03-06 19:15:52.181409,True
1744,241,900,sess_4215,add_to_cart,2026-04-10 01:06:46.186925,True
14865,308,861,sess_4215,purchase,2026-05-15 00:44:00.253968,True
7531,246,448,sess_4216,add_to_cart,2025-07-12 05:14:27.219548,True
9726,384,883,sess_4216,view,2025-10-22 20:58:06.228610,True
14353,393,611,sess_4219,purchase,2025-07-13 08:05:10.249957,True
12044,503,723,sess_4219,view,2025-12-13 15:00:06.238931,True
3326,498,792,sess_422,purchase,2025-08-29 18:57:52.186925,True
12594,644,814,sess_422,purchase,2025-09-09 20:41:57.240934,True
66,668,213,sess_4220,purchase,2025-06-26 19:21:50.178635,True
7494,332,1063,sess_4220,purchase,2025-09-17 23:45:55.219548,True
12641,1018,866,sess_4220,view,2025-10-24 12:46:57.242937,True
12117,264,738,sess_4221,add_to_cart,2025-07-27 13:29:59.240934,True
8370,787,176,sess_4222,purchase,2025-08-10 13:06:38.224321,True
7223,1050,75,sess_4222,purchase,2025-11-08 06:01:12.219548,True
12719,366,139,sess_4222,purchase,2026-01-12 14:25:34.242937,True
4264,503,302,sess_4222,view,2026-05-29 00:52:25.199974,True
5371,1066,81,sess_4223,purchase,2025-12-25 23:15:28.212022,True
2462,23,69,sess_4224,purchase,2025-06-18 13:45:54.186925,True
8144,563,467,sess_4224,purchase,2025-12-11 16:46:01.224321,True
5151,773,787,sess_4224,view,2026-02-27 10:38:36.209185,True
7884,54,275,sess_4224,view,2026-03-29 23:17:35.222317,True
12752,1072,916,sess_4224,view,2026-05-14 06:07:12.242937,True
14291,97,1010,sess_4225,view,2025-12-03 07:40:11.249957,True
14748,280,979,sess_4225,add_to_cart,2026-01-20 15:35:49.251960,True
2083,827,645,sess_4226,add_to_cart,2025-07-08 05:18:05.186925,True
6267,255,867,sess_4226,add_to_cart,2025-11-16 02:59:56.214026,True
14048,376,873,sess_4226,add_to_cart,2026-01-09 12:05:26.247953,True
11382,740,71,sess_4226,purchase,2026-03-12 01:24:25.237113,True
11983,600,312,sess_4227,purchase,2025-07-27 07:16:56.238931,True
737,714,1079,sess_4227,purchase,2026-01-06 09:13:36.181409,True
14673,564,512,sess_4227,view,2026-04-07 11:27:55.251960,True
1743,31,350,sess_4227,purchase,2026-04-20 20:36:03.186925,True
1819,280,733,sess_4228,purchase,2025-09-29 12:24:12.186925,True
13210,692,377,sess_4229,purchase,2025-10-13 20:57:40.245946,True
2595,1046,239,sess_4229,purchase,2025-10-30 20:47:19.186925,True
8936,1090,864,sess_4229,view,2025-11-08 08:15:40.226324,True
7542,621,284,sess_423,add_to_cart,2025-12-05 13:28:22.219548,True
9711,877,877,sess_4230,add_to_cart,2025-10-11 14:28:29.228610,True
5034,465,198,sess_4230,purchase,2025-12-31 02:18:56.209185,True
8040,1043,665,sess_4230,view,2026-02-18 15:58:38.222317,True
13570,653,73,sess_4231,view,2025-07-09 17:31:20.247953,True
5302,235,546,sess_4231,view,2025-09-05 19:36:25.211509,True
7263,620,1065,sess_4232,add_to_cart,2025-11-06 06:39:38.219548,True
3859,298,265,sess_4234,view,2025-06-18 19:04:33.197951,True
1721,89,969,sess_4234,add_to_cart,2025-07-06 12:37:31.186925,True
14555,1093,831,sess_4234,add_to_cart,2025-07-17 21:29:46.249957,True
13719,308,479,sess_4235,view,2026-05-26 18:57:06.247953,True
440,964,46,sess_4236,purchase,2025-09-18 19:57:34.178635,True
9312,939,546,sess_4236,add_to_cart,2026-02-17 21:14:17.228610,True
8699,354,1057,sess_4238,add_to_cart,2025-10-24 10:02:58.226324,True
7705,544,895,sess_4238,view,2026-01-05 23:22:17.222317,True
7620,364,136,sess_4238,purchase,2026-04-08 06:44:59.222317,True
4007,1002,806,sess_424,add_to_cart,2025-12-14 00:06:11.197951,True
332,778,1080,sess_424,purchase,2026-01-05 14:09:51.178635,True
222,1056,1026,sess_4240,view,2025-08-08 05:45:32.178635,True
498,905,1029,sess_4240,view,2025-12-22 07:27:41.181409,True
14326,713,472,sess_4241,add_to_cart,2026-02-25 19:08:13.249957,True
10478,277,469,sess_4242,add_to_cart,2025-09-07 04:19:36.228610,True
1798,194,163,sess_4242,view,2025-09-30 06:07:42.186925,True
12288,650,438,sess_4242,view,2025-10-23 10:31:51.240934,True
11490,1048,804,sess_4242,purchase,2026-05-11 18:17:34.237113,True
14572,183,248,sess_4243,purchase,2026-01-17 05:19:51.249957,True
10623,600,254,sess_4243,view,2026-04-21 21:37:58.228610,True
14591,911,361,sess_4244,view,2026-03-12 06:25:28.251960,True
11107,13,325,sess_4245,view,2025-06-16 08:54:50.235934,True
7111,285,154,sess_4245,purchase,2025-08-25 18:14:42.218542,True
8693,1024,375,sess_4246,view,2026-02-17 13:02:17.226324,True
14426,1029,543,sess_4246,purchase,2026-02-25 00:48:18.249957,True
9940,718,1062,sess_4247,add_to_cart,2026-01-17 17:14:36.228610,True
6112,966,485,sess_4247,purchase,2026-04-06 10:51:08.214026,True
7293,1066,671,sess_4248,add_to_cart,2025-06-16 20:39:19.219548,True
9594,1040,354,sess_4248,add_to_cart,2025-11-19 22:54:22.228610,True
9334,385,895,sess_4248,add_to_cart,2025-12-22 13:38:56.228610,True
658,283,1012,sess_4248,add_to_cart,2026-01-01 06:38:33.181409,True
2872,208,175,sess_4249,add_to_cart,2025-09-07 14:13:08.186925,True
1712,227,1005,sess_4249,add_to_cart,2025-12-06 22:13:00.186925,True
8248,243,1026,sess_4249,add_to_cart,2026-02-15 17:00:50.224321,True
7383,866,584,sess_4249,add_to_cart,2026-04-17 02:42:41.219548,True
7294,517,383,sess_425,view,2025-11-13 04:16:54.219548,True
9454,857,261,sess_425,view,2026-03-11 01:32:34.228610,True
7391,751,757,sess_4250,purchase,2025-07-08 13:25:21.219548,True
3276,386,164,sess_4250,purchase,2025-09-22 16:17:36.186925,True
6761,954,1072,sess_4250,purchase,2026-03-20 19:42:15.216529,True
7471,655,545,sess_4251,view,2026-05-21 11:02:50.219548,True
59,16,86,sess_4252,purchase,2025-06-17 14:57:09.178635,True
8469,1067,1097,sess_4252,purchase,2025-10-13 21:55:38.224321,True
1957,924,421,sess_4252,add_to_cart,2025-10-31 07:17:11.186925,True
2583,242,968,sess_4253,view,2025-10-03 16:30:59.186925,True
8138,242,641,sess_4253,add_to_cart,2026-05-02 09:43:46.224321,True
10991,952,1048,sess_4254,view,2025-07-16 03:22:20.235934,True
13219,242,955,sess_4254,add_to_cart,2026-01-13 19:36:19.245946,True
14469,159,156,sess_4255,view,2025-09-28 08:38:24.249957,True
12279,921,476,sess_4255,purchase,2026-05-23 22:33:45.240934,True
11820,843,614,sess_4256,view,2025-08-03 14:53:24.238931,True
13263,33,59,sess_4256,view,2025-12-07 21:28:55.245946,True
14294,475,1068,sess_4256,add_to_cart,2026-06-09 13:17:59.249957,True
1929,153,890,sess_4257,purchase,2025-11-18 23:55:11.186925,True
294,741,167,sess_4257,view,2025-12-25 03:11:02.178635,True
6842,814,572,sess_4258,add_to_cart,2025-10-09 22:41:03.216529,True
4310,9,676,sess_4258,purchase,2026-04-15 02:41:31.202536,True
12707,482,353,sess_4259,purchase,2025-07-21 19:06:40.242937,True
6479,11,996,sess_426,view,2025-08-19 14:22:12.214026,True
12605,305,597,sess_426,add_to_cart,2025-12-16 12:28:09.240934,True
13450,386,920,sess_426,view,2026-03-04 05:57:22.245946,True
14904,377,18,sess_426,add_to_cart,2026-03-20 10:37:32.253968,True
13455,726,673,sess_4260,view,2026-06-10 17:37:26.245946,True
9254,620,1097,sess_4261,view,2025-09-15 17:25:30.228610,True
8983,48,119,sess_4261,purchase,2025-10-31 16:52:00.226324,True
8714,619,185,sess_4261,view,2026-02-11 11:09:52.226324,True
9884,1048,419,sess_4262,purchase,2025-06-12 11:52:07.228610,True
572,955,105,sess_4262,add_to_cart,2025-10-04 08:34:08.181409,True
12035,1066,444,sess_4262,view,2026-06-11 17:51:26.238931,True
11160,810,1018,sess_4263,add_to_cart,2025-10-01 09:52:34.235934,True
511,955,1084,sess_4263,view,2026-04-02 13:22:47.181409,True
6679,164,545,sess_4264,add_to_cart,2025-11-23 14:37:13.216529,True
10104,876,721,sess_4265,purchase,2025-08-14 16:23:33.228610,True
14029,1072,335,sess_4265,view,2025-11-03 12:36:18.247953,True
76,795,536,sess_4266,add_to_cart,2026-01-02 21:28:37.178635,True
924,947,571,sess_4266,purchase,2026-05-15 16:47:40.181409,True
9650,873,1029,sess_4267,view,2025-09-16 00:00:32.228610,True
1180,602,330,sess_4267,add_to_cart,2026-03-14 07:26:31.183414,True
3361,1040,167,sess_4267,view,2026-05-31 19:02:08.186925,True
4537,909,9,sess_4268,view,2026-05-30 01:09:54.203543,True
4457,578,453,sess_4269,add_to_cart,2026-01-24 05:09:31.203543,True
13440,898,297,sess_4269,view,2026-03-07 19:03:03.245946,True
11600,51,536,sess_427,view,2025-07-01 11:55:33.238931,True
5866,980,129,sess_427,purchase,2026-01-01 11:40:35.214026,True
9132,97,955,sess_427,purchase,2026-04-10 21:13:16.228610,True
5644,719,484,sess_427,add_to_cart,2026-06-07 17:28:22.212022,True
14891,80,132,sess_4270,add_to_cart,2025-12-23 11:52:39.253968,True
9868,361,119,sess_4271,view,2025-09-02 09:30:23.228610,True
4853,446,139,sess_4271,purchase,2026-01-12 03:41:48.209185,True
8751,177,649,sess_4272,purchase,2026-04-01 06:00:32.226324,True
13735,430,34,sess_4273,add_to_cart,2025-07-15 00:00:05.247953,True
13580,35,956,sess_4274,add_to_cart,2025-07-25 23:00:10.247953,True
3039,19,1078,sess_4274,purchase,2025-12-01 18:46:56.186925,True
5828,533,727,sess_4276,purchase,2025-12-01 15:31:47.212022,True
2151,213,273,sess_4277,view,2025-10-16 00:52:04.186925,True
10774,377,1047,sess_4278,purchase,2025-07-28 08:36:33.228610,True
540,967,640,sess_4278,add_to_cart,2025-12-09 16:45:47.181409,True
1222,490,136,sess_4278,purchase,2026-04-18 07:55:51.183414,True
10022,129,629,sess_4279,purchase,2025-09-26 07:01:31.228610,True
2264,762,696,sess_4279,add_to_cart,2025-11-18 06:15:24.186925,True
12756,59,182,sess_4279,add_to_cart,2026-02-14 11:10:14.242937,True
5887,358,1043,sess_4279,purchase,2026-05-04 15:48:29.214026,True
14045,963,1044,sess_428,view,2025-07-18 11:43:07.247953,True
616,883,372,sess_428,view,2025-10-19 15:49:33.181409,True
5722,332,492,sess_428,view,2025-12-19 11:13:45.212022,True
6710,585,749,sess_4280,view,2026-01-18 05:08:02.216529,True
3151,39,916,sess_4280,add_to_cart,2026-02-19 06:53:37.186925,True
3189,609,293,sess_4280,purchase,2026-03-12 23:06:33.186925,True
8947,790,229,sess_4280,add_to_cart,2026-04-14 11:21:46.226324,True
7768,121,497,sess_4281,purchase,2025-10-07 13:42:57.222317,True
7758,200,268,sess_4281,purchase,2025-11-25 14:58:33.222317,True
14416,957,927,sess_4282,add_to_cart,2025-08-30 00:42:03.249957,True
5157,76,663,sess_4283,add_to_cart,2026-03-06 18:39:22.209185,True
7054,677,798,sess_4283,add_to_cart,2026-04-05 17:21:13.218542,True
11510,613,451,sess_4284,purchase,2025-08-14 19:33:34.237113,True
7071,888,408,sess_4284,view,2025-08-27 09:21:38.218542,True
14829,182,399,sess_4284,purchase,2025-12-25 03:22:24.251960,True
1792,650,1011,sess_4284,add_to_cart,2026-05-23 15:30:46.186925,True
7211,185,907,sess_4285,add_to_cart,2025-08-31 13:09:30.219548,True
12320,600,402,sess_4285,purchase,2025-09-10 03:27:31.240934,True
4360,864,515,sess_4285,purchase,2025-12-24 08:32:22.203543,True
7378,319,575,sess_4286,add_to_cart,2025-12-31 18:21:35.219548,True
7197,755,520,sess_4287,view,2025-10-19 17:11:23.219548,True
6007,120,663,sess_4287,purchase,2025-12-28 00:22:25.214026,True
2215,305,729,sess_4288,view,2025-08-05 09:46:06.186925,True
8968,489,795,sess_4288,add_to_cart,2025-09-14 04:42:24.226324,True
13215,928,112,sess_429,view,2025-07-08 06:25:32.245946,True
2891,508,396,sess_429,purchase,2026-05-26 06:45:42.186925,True
5285,976,702,sess_4290,add_to_cart,2025-10-08 10:49:02.211509,True
8053,781,213,sess_4290,add_to_cart,2026-02-08 08:15:00.222317,True
8827,620,646,sess_4291,purchase,2025-08-04 01:42:03.226324,True
5109,113,264,sess_4291,purchase,2026-03-27 08:57:28.209185,True
1272,47,761,sess_4292,purchase,2025-11-11 08:40:24.183414,True
8904,148,823,sess_4292,add_to_cart,2025-12-12 18:02:04.226324,True
9187,607,310,sess_4293,add_to_cart,2025-12-14 15:41:12.228610,True
10045,943,709,sess_4293,view,2026-02-25 20:39:47.228610,True
13881,444,488,sess_4294,add_to_cart,2026-01-31 13:23:48.247953,True
12772,62,461,sess_4295,add_to_cart,2025-07-12 08:42:21.242937,True
564,812,681,sess_4295,add_to_cart,2025-07-16 10:07:55.181409,True
8990,266,965,sess_4295,add_to_cart,2025-08-19 20:32:14.226324,True
12263,187,692,sess_4295,purchase,2025-09-08 00:20:42.240934,True
1840,163,2,sess_4295,purchase,2026-03-09 19:28:24.186925,True
11836,6,1018,sess_4295,add_to_cart,2026-04-03 01:29:41.238931,True
9439,838,49,sess_4297,add_to_cart,2025-08-11 16:25:14.228610,True
2255,614,365,sess_4298,add_to_cart,2025-09-29 17:24:05.186925,True
4100,522,1021,sess_4298,purchase,2026-01-10 22:21:58.199974,True
8497,1085,303,sess_4298,purchase,2026-02-10 00:14:11.224321,True
7243,69,571,sess_4298,view,2026-02-16 16:52:07.219548,True
3715,359,117,sess_4298,view,2026-02-24 05:25:07.186925,True
9511,357,483,sess_4298,view,2026-05-21 18:39:04.228610,True
11889,822,488,sess_4299,purchase,2025-10-29 12:01:21.238931,True
1617,684,956,sess_4299,add_to_cart,2025-12-24 17:40:51.185418,True
5218,322,928,sess_4299,purchase,2026-02-26 18:45:31.209185,True
4352,375,857,sess_43,purchase,2025-08-05 13:00:43.203543,True
13049,1096,221,sess_43,view,2026-02-03 18:30:45.243940,True
9052,1077,1064,sess_430,purchase,2026-05-29 19:47:20.227826,True
3229,691,1032,sess_4300,view,2025-06-19 00:26:34.186925,True
14213,1050,159,sess_4300,add_to_cart,2026-05-06 10:59:40.249957,True
1332,771,32,sess_4302,view,2025-12-25 10:34:08.183414,True
4334,265,921,sess_4302,view,2026-01-25 17:58:52.202536,True
6021,1094,607,sess_4302,purchase,2026-03-11 12:01:57.214026,True
13617,209,111,sess_4302,purchase,2026-04-22 13:03:33.247953,True
5143,639,969,sess_4302,add_to_cart,2026-06-08 23:58:00.209185,True
6940,823,211,sess_4303,purchase,2025-06-23 00:39:14.216529,True
8002,491,61,sess_4303,add_to_cart,2026-01-19 15:48:09.222317,True
624,18,1065,sess_4303,purchase,2026-02-14 05:31:35.181409,True
8092,200,677,sess_4303,add_to_cart,2026-03-13 19:47:22.224321,True
8974,569,135,sess_4305,add_to_cart,2025-09-26 14:06:13.226324,True
12057,840,41,sess_4307,add_to_cart,2025-10-03 08:36:02.238931,True
10908,408,563,sess_4307,add_to_cart,2026-05-22 19:17:13.228610,True
11772,842,34,sess_4309,purchase,2025-11-27 00:00:02.238931,True
287,5,351,sess_4310,add_to_cart,2025-07-17 23:55:29.178635,True
2486,1014,470,sess_4310,view,2025-07-28 11:00:22.186925,True
12244,66,339,sess_4310,purchase,2025-08-16 03:45:49.240934,True
175,456,646,sess_4311,purchase,2025-08-16 17:24:18.178635,True
2021,606,754,sess_4311,purchase,2025-08-29 18:10:36.186925,True
4791,479,438,sess_4311,purchase,2026-04-22 11:56:43.209185,True
6126,837,885,sess_4312,view,2025-08-05 12:45:12.214026,True
7981,30,507,sess_4312,purchase,2025-10-08 03:11:16.222317,True
11828,257,1032,sess_4312,add_to_cart,2026-06-03 21:37:43.238931,True
7049,510,565,sess_4313,purchase,2025-08-12 01:11:45.218542,True
4697,60,771,sess_4313,add_to_cart,2025-08-12 20:20:14.207677,True
7320,759,712,sess_4314,view,2025-06-16 09:44:27.219548,True
13189,1046,625,sess_4314,add_to_cart,2025-09-18 23:11:13.245946,True
3193,852,515,sess_4314,add_to_cart,2025-10-31 20:44:41.186925,True
12543,267,855,sess_4314,purchase,2025-11-12 08:07:47.240934,True
49,828,69,sess_4315,add_to_cart,2025-08-20 02:02:52.178635,True
2930,235,162,sess_4316,view,2025-09-30 02:48:57.186925,True
12068,563,136,sess_4316,view,2026-05-21 04:15:21.238931,True
9108,930,1090,sess_4317,view,2025-09-05 03:56:03.228610,True
9512,137,892,sess_4318,add_to_cart,2025-07-02 16:37:42.228610,True
9577,686,251,sess_4318,view,2025-10-31 11:24:36.228610,True
1713,697,114,sess_4319,add_to_cart,2025-08-02 09:10:38.186925,True
6723,292,976,sess_432,add_to_cart,2025-10-12 20:45:24.216529,True
12124,489,28,sess_432,purchase,2025-12-28 05:14:12.240934,True
11359,790,1048,sess_4320,view,2025-06-17 18:13:50.237113,True
12659,842,41,sess_4320,purchase,2026-03-31 09:23:50.242937,True
468,13,395,sess_4321,view,2025-09-30 15:10:17.181409,True
14178,209,89,sess_4321,purchase,2025-12-17 09:46:26.249957,True
1788,358,773,sess_4321,view,2025-12-26 20:20:37.186925,True
13791,283,182,sess_4322,view,2026-02-10 19:13:33.247953,True
9820,1016,307,sess_4324,view,2025-09-22 08:15:28.228610,True
3712,32,1033,sess_4324,purchase,2026-01-25 21:54:45.186925,True
9858,601,360,sess_4324,add_to_cart,2026-03-29 11:15:34.228610,True
829,814,536,sess_4324,view,2026-06-07 13:55:32.181409,True
4518,1050,502,sess_4325,purchase,2026-03-22 04:58:38.203543,True
2464,531,320,sess_4325,add_to_cart,2026-05-12 10:57:51.186925,True
8338,355,57,sess_4326,purchase,2026-05-07 00:46:50.224321,True
8669,692,719,sess_4327,purchase,2025-08-28 08:04:46.226324,True
4938,228,887,sess_4327,view,2025-10-29 08:27:33.209185,True
10301,620,902,sess_4327,view,2025-11-25 22:26:23.228610,True
2915,64,1092,sess_4327,view,2026-02-22 23:03:55.186925,True
7960,930,141,sess_4327,purchase,2026-03-27 02:45:05.222317,True
3878,897,110,sess_4327,purchase,2026-04-12 09:50:15.197951,True
13530,434,176,sess_4328,view,2026-06-03 00:27:31.245946,True
5773,328,567,sess_4329,add_to_cart,2026-05-05 04:41:01.212022,True
14767,805,538,sess_433,purchase,2025-06-22 03:33:19.251960,True
3064,846,601,sess_433,add_to_cart,2025-08-05 15:45:18.186925,True
11799,980,366,sess_433,add_to_cart,2025-09-14 08:23:56.238931,True
5522,991,383,sess_433,purchase,2026-01-07 11:10:51.212022,True
3911,906,370,sess_4330,view,2025-08-23 20:53:59.197951,True
1048,613,223,sess_4330,add_to_cart,2025-12-26 09:09:05.183414,True
6421,686,1074,sess_4330,add_to_cart,2026-05-05 00:16:58.214026,True
6685,397,1014,sess_4331,view,2025-08-19 02:13:01.216529,True
2803,501,917,sess_4331,add_to_cart,2026-04-04 11:18:58.186925,True
999,528,9,sess_4332,add_to_cart,2025-06-20 00:13:03.183414,True
7117,1001,384,sess_4332,add_to_cart,2025-08-31 23:57:24.218542,True
818,684,965,sess_4332,purchase,2025-12-22 09:09:29.181409,True
14239,1024,770,sess_4332,add_to_cart,2026-02-25 11:11:45.249957,True
2495,596,601,sess_4333,purchase,2025-06-24 10:46:09.186925,True
13654,877,212,sess_4333,add_to_cart,2025-09-14 07:54:37.247953,True
11288,277,650,sess_4335,add_to_cart,2025-06-29 08:02:07.237113,True
2621,227,966,sess_4335,add_to_cart,2026-03-08 10:07:33.186925,True
11083,834,810,sess_4335,add_to_cart,2026-05-28 21:19:19.235934,True
9319,779,385,sess_4336,purchase,2025-06-29 11:19:10.228610,True
134,483,619,sess_4337,add_to_cart,2025-07-25 00:29:51.178635,True
566,759,658,sess_4337,view,2025-12-28 18:09:50.181409,True
11119,559,787,sess_4338,add_to_cart,2026-03-04 01:21:51.235934,True
13454,921,35,sess_4338,add_to_cart,2026-05-11 22:57:42.245946,True
2210,888,769,sess_4339,view,2025-07-22 08:36:15.186925,True
5036,531,689,sess_4339,view,2025-10-26 16:27:21.209185,True
4529,293,820,sess_4339,view,2025-12-30 09:39:04.203543,True
2762,508,112,sess_434,purchase,2025-11-02 06:44:45.186925,True
4891,1088,472,sess_434,view,2026-02-02 17:29:33.209185,True
8798,45,166,sess_434,view,2026-02-16 05:48:28.226324,True
9102,1041,21,sess_434,purchase,2026-03-30 14:01:32.228610,True
5357,701,811,sess_434,purchase,2026-04-15 02:15:20.212022,True
11586,700,783,sess_434,add_to_cart,2026-06-03 15:19:38.237113,True
4832,802,695,sess_4341,view,2025-06-30 20:17:32.209185,True
4936,656,1022,sess_4341,view,2025-08-14 16:14:14.209185,True
5417,623,634,sess_4341,add_to_cart,2025-08-28 18:42:01.212022,True
4346,734,315,sess_4342,add_to_cart,2025-09-22 18:44:46.203543,True
6372,542,993,sess_4342,add_to_cart,2026-01-25 02:25:34.214026,True
4232,585,788,sess_4343,view,2025-08-13 14:11:15.199974,True
13067,883,824,sess_4343,view,2026-02-21 07:29:37.243940,True
10771,904,375,sess_4343,add_to_cart,2026-03-09 00:06:50.228610,True
3533,888,755,sess_4344,purchase,2025-08-25 16:19:47.186925,True
50,1049,537,sess_4346,view,2025-08-21 10:41:52.178635,True
11546,852,410,sess_4346,view,2026-01-01 20:02:01.237113,True
6387,840,318,sess_4347,purchase,2025-06-19 06:08:15.214026,True
13643,53,391,sess_4347,purchase,2026-02-16 00:31:02.247953,True
12419,876,1071,sess_4348,purchase,2025-09-25 05:20:56.240934,True
14758,360,684,sess_4349,view,2025-08-17 21:32:14.251960,True
10106,567,1083,sess_4349,add_to_cart,2025-10-13 07:46:22.228610,True
8429,44,877,sess_4349,purchase,2026-03-09 22:05:46.224321,True
9922,865,439,sess_4349,add_to_cart,2026-06-09 00:08:29.228610,True
2235,19,128,sess_4351,add_to_cart,2025-11-01 04:17:49.186925,True
10447,117,246,sess_4351,purchase,2026-01-25 18:29:31.228610,True
9618,791,282,sess_4352,view,2025-06-20 07:37:41.228610,True
